,id,processing_tags
366,13507,"['감성', '매장', '음악', '카페', '달달', '한', '메다', '로우', '드라이브', '기분', '전환', '재즈', '힙합']"
367,15064,"['슬픔', '이별', '설레다', '사랑']"
368,143587,"['에이', '세다', '나', '만', '알다', '외힙', 'ASAPRocky', '외힙', '4월', '5일', '내한', '에이', '세다', '키']"
369,120209,"['산책', '기분', '전환', '여행']"
370,28847,"['띵', '_', '곡', '어쿠스틱', '아침', '발라드', '분위기', '드라이브', '우울함', '은', '산책', '운전', '이다']"
371,99479,"['겨울', '감성', '카페', '발라드', '취향', '저격', '기억', '새벽', '감성', '겨울', '밤']"
372,43053,"['출근길', '퇴근길']"
373,16067,"['짝사랑', '남자', '슬픔', '고백', '사랑', '아픔', '이별']"
374,55214,"['힙합', '더', '몬스터', '랩', '페스티벌', '스트레스', '신나다']"
375,74315,"['기분', '전환', '잔잔하다']"
376,24466,"['기분', '전환', '드라이브', '시원']"
377,90158,"['비', '카페', '잔잔하다']"
378,7348,"['힐링', '휴식', '까페']"
379,134647,"['팝송', '여행', '드라이브', '기분', '전환', '잔잔하다']"
380,34657,"['불금', '클럽', '스트레스', '운동']"
381,94361,"['듣다', '노래', '최근', '감성', '다양하다', '장르', '느낌']"
382,75346,"['운동', '잔잔하다']"
383,64625,"['휴일', '감성', '아침', '드라이브', '귀차니즘', '하루', '출근길', '기분', '전환', '오늘', '힐링']"
384,95662,"['겨울', '감성', '카페', '발라드', '추억', '기분', '전환', '사랑', '이별', '분위기']"
385,106058,"['슬프다', '절절', '한']"
386,30306,"['드라이브', '잔잔하다']"
387,34607,"['솔로', '혼자', '고독', '나', '혼자', '외로워', '홀로', '술', '로']"
388,91561,"['설레다', '봄', '알앤비', '달달', '한', '고백', '간질간질', '데이트', '썸', '분홍', '빛', '사랑']"
389,63290,"['힐링', '휴식', '밤', '새벽']"
390,112052,"['그리움', '뉴에이지', '가을', '사랑']"
391,115846,"['감성', '듣기', '좋다', '카페', '잔잔하다', '매장', 'Pop', '매력', '적', '인', '나', '만', '알다', '팝']"
392,81622,"['스트레스', '기분', '전환']"
393,124971,"['힐링', '휴식', '기분', '전환']"
394,107986,"['스트레스', '드라이브', '신나다']"
395,101566,"['11월', '알앤비', '최신', '가요', '발라드']"
396,16891,"['일', '렉']"
397,18274,"['휴식', '봄', '발라드', '분위기', '감성', '감성', '좋다', '노래', '그리움', '산책', '어쿠스틱', '한', '쓸쓸하다']"
398,150725,"['감성', '카페', '잔잔하다', '취향', '저격', '오후', '휴식', '출근길', '기분', '전환', '커피숍']"
399,103429,"['겨울', '감성', '눈물', '발라드', '슬픔', '사랑', '이별', '헤어지다']"
400,119389,"['겨울', '힐링', '휴식']"
401,50890,"['추천', '감성', '잔잔하다', '노래', '기분', '전환', '사랑', '신나다']"
402,132322,"['태교', '음악', '감성', '자극', '휴식', '_', '힐링', '피아노', '연주', '곡', '모음', '피아노', 'OST', '영화', '드라마', 'ost', '뉴에이지', '카페', '매장', '숙면']"
403,89897,"['기분', '전환']"
404,77600,"['휴식', '잔잔하다', '조용하다', '노래', '수면제', '취침', '준비', '새벽', '공기']"
405,63074,"['산책', '드라이브', '여행']"
406,89191,"['비', '오는', '날', '기분', '전환']"
407,120292,"['꿀잠', '출근길', '버스', '지하철', '나른하다', '잠들다', '기전', '뉴에이지', '불면증', '퇴근길', '숙면']"
408,724,"['발라드', '추천', '위로', '감성', '발라드']"
409,145837,"['밤', '가을', '새벽']"
410,29771,"['추억', 'JPOP', '향수']"
411,19176,"['특별하다', '룰루랄라', '반복', '되다', '즐겁다']"
412,26057,"['취향', '저격', '어쿠스틱', '봄']"
413,108249,"['드라이브', '운동']"
414,145563,"['휴식', '가을', '잔잔하다', '트로트', '여행', '송가', '인', '감성', '기분', '전환', '미스', '트롯', '신나다']"
415,32711,"['힙합', '감성', '알앤비', '팝송', '사랑', '이별']"
416,57560,"['감성', '가을', '가을', '가을', '잔잔', '휴식', '일상']"
417,131805,"['감성', '가을', '카페', '발라드', '가을', '밤', '사랑', '이별', '이다']"
418,145941,"['봄', '설레다', '사랑']"
419,143039,"['가을', '설레다', '사랑']"
420,72074,"['서정', '아름답다', '에센셜', '포크', '추억', '가사', '감동', '2000년', '대', '노랫말', '블루스']"
421,151333,"['소녀', '감성', '함께', '즐거움', '봄', '잔잔하다', '뿜뿜', '아기자기하다', '친구', '들', '사랑', '깜찍', '발랄']"
422,30538,"['감성', '가을', '잔잔하다', '귀르가즘', '오후', '드라이브', '여행', '기분', '전환']"
423,64070,"['불다', '노래', '감성', '사랑', '잔잔하다']"
424,130763,"['감성', '발라드']"
425,2745,"['힙합', '흥', '외국', '힙합']"
426,66161,"['감성', '봄', '캐롤', '카페', '월요병', '매장', '드라이브', '봄날', '벚꽃', '저녁', '오후']"
427,26858,"['잠', '휴식', '힐링', '조용하다', '불면증', '자장가', '숙면', '편안하다']"
428,120016,"['electronica', '빌다', '로우', 'EDM', '신나다']"
429,87840,"['쓸쓸하다', '카페', '가을', '가을비', '사랑', '감성', '적', '인', '노래', '혼자']"
430,36675,"['여행', '운동', '산책']"
431,63142,"['스트레스', '휴식', '기분', '전환', '운동']"
432,133999,"['기분', '전환', '드라이브']"
433,57738,"['잔잔하다', '노래', '발라드', '새벽', '감성', 'RnB', '잔잔하다', '새벽']"
434,13974,"['잠', '겨울', '감성', '밤', '새벽', '힐링', '조용하다', '포근하다', '자장가', '이다']"
435,114665,"['부드럽다', '_', '잔잔하다', '센치하다', '_', '우울하다']"
436,88740,"['잔잔하다', '밤', '새벽']"
437,53740,"['팔로알토', '가사', '가', '좋다', '노래', '감성', '한국', '힙합']"
438,29965,"['드라이브', '밤', '새벽']"
439,76876,"['잔잔하다', '잠자다', '때', '감수성', '분위기', '우울', '이별', '발라드']"
440,91982,"['겨울', '감성', '매장', '음악', '카페', '분위기', '커피', 'cafe']"
441,126437,"['행복', '설레다']"
442,113659,"['잔잔하다', '설레다', '사랑']"
443,51968,"['송가', '인', '내', '마음', '의', '사진', '사랑', '의', '불시', '착', 'ost']"
444,79375,"['신나다', '활기차다', '기분', '전환', '여행', '좋다']"
445,11109,"['자다', '이루다', '밤', '몽환', '여름밤']"
446,119133,"['반전', '데이트', '하트', '시그널', '시즌', '2']"
447,5446,"['예은', '감성']"
448,33880,"['맛집', '음악', '음식', '노래', '다이어트', '맛송', '먹다', '노래', '배고프다', '때', '듣다', '음악', '음식', '맛있다']"
449,119219,"['잔잔하다', '추억', '회상']"
450,77856,"['기분', '전환', '설레다', '사랑']"
451,22385,"['힐링', '통기타', '산책']"
452,40494,"['감성', '힘들다', '때', '잔잔하다', '따뜻하다', '편안함', '좋다', '노래', '밤', '에', '듣기', '좋다', '노래', '자다', '듣기', '좋다', '노래', '좋다', '노래', '추천', '따뜻하다', '_', '노래']"
453,42212,"['힙합', '노래', '모음', '영', '비', 'YoungB', '인디고', '뮤직', '국내', '힙합', '쇼미더머니', '고등', '래퍼', '한국', '힙합', '국힙']"
454,17616,"['휴식', '힐링', '봄']"
455,129246,"['힐링', '휴식', '잔잔하다']"
456,64861,"['가을', '까페']"
457,41137,"['저녁', '카페', '혼자', '식곤증', '우울', '분위기', '집', '라운지', '피아노', '카페', '에', '어울리다', '피아노', '연', '주', '곡']"
458,38894,"['해외', '테마송', '추억', '명곡', 'OST', 'Soundtrack', '영화', '영화음악', '주제가', '명작']"
459,113225,"['추천', '곡', '가을', '잔잔하다', '발라드', '기분', '전환', '10월']"
460,131800,"['해외', '우울하다', '최근', '드라이브', '팝송', '기분', '전환', '신나다']"
461,71553,"['잔잔하다', '밤', '새벽']"
462,122032,"['비', '오는', '날', '카페']"
463,43170,"['가창력', '복면', '가', '왕', '감성']"
464,78305,"['은', '은', '무드', '새벽', '분위기', '몽환', '몽환', '적', '인']"
465,73358,"['여행', '기분', '전환', '산책']"
466,113813,"['고막', '남친', '드라이브', 'Pop', '여행', '기분', '전환', '해외', '랩', '힙합', '청량청량', '고막', '여친', '신나다']"
467,67998,"['힙합', '랩']"
468,151868,"['휴식', '잔잔하다', '드라이브', 'Pop', '기분', '전환', '장르', '불문', 'Chill']"
469,113655,"['감성', '밤', '주말', '새벽', '분위기', '몽환', '알앤비', '세련되다', '감성', '팝', 'Chill']"
470,17665,"['힙합', '랩', '봄']"
471,48434,"['카페', '여유', '연인', '매장', '행복', '설레다', '사랑', '달달', '이다']"
472,35646,"['위로', '힘들다', '때']"
473,129069,"['위', '클리', '초이스', '기분', '전환', 'izm', '웹진', '이즘']"
474,3040,"['아침', '연주', '곡', '북카페', '피아노', '명상', '모닝콜', '독서', '뉴에이지', '태교', '요가']"
475,71406,"['감성', '힙합', '팝', '좋다', '노래', '그루', '브']"
476,71165,"['잔잔하다', '밤', '새벽']"
477,131596,"['셋', '리스트', '공연']"
478,97900,"['휴식', '힐링', '여행', '산책']"
479,31926,"['달달', '한', '내', '가', '좋아하다', '노래', '드라마', '기분', '전환', '사랑', '드라마', 'ost', '좋아하다', '노래']"
480,44742,"['책', 'BookMusic', '김이나', '작사']"
481,79475,"['여름', '클럽', '매장', '음악', '운동', '드라이브', '여행', '기분', '전환', '느끼다', '일', '렉', '신나다']"
482,96467,"['활기차다', '댄스팝', '00년', '대', '그립다', '업', '템포', '친숙하다', '일본', '음악', 'JPOP', '제이팝', '편안하다']"
483,103607,"['장소', '바닷가', '흐리다', '날', '비', '센티', '포크', '쓸쓸하다', '서정', '팝']"
484,83356,"['감성', '밤', '가을', '발라드', '가을비', '이별', '노래', '노을', '사랑', '자다', '들다', '밤', '이별']"
485,46196,"['겨울', '연주', '곡', '잔잔하다', '발라드', '재즈', 'Pop', '잠들다', '_', '싶다', '숙면']"
486,67555,"['레전드', '강렬하다', '록', '추억', '1970', '협업', 'Rock', '콜라보', '락', 'legend']"
487,92589,"['안대', '근']"
488,119523,"['휴식', '힐링']"
489,124610,"['남자', '아이돌', '댄스', '아이돌', '솔로', '곡', '발라드']"
490,109135,"['1970', '_', '80', '가요', '해바라기', '이주호', 'Folk', '이정선']"
491,16824,"['비', '오는', '날', '잔잔하다', '장마', '새벽', '발라드', '위로', '기분', '전환', '사랑', '이별', '밤']"
492,57698,"['힙합', '힙합엘이']"
493,6608,"['일', '렉']"
494,85814,"['힙합', '비트', '힙합', '개다', '성', '힙', '스러운', '쇼', '밉다', '랩', '노래', '비', '와이', '쇼미더머니', '래퍼', '알엔비']"
495,42253,"['연말', '분위기', '크리스마스']"
496,114523,"['소울', '알앤비']"
497,123856,"['RnB', '감성', '드라이브', 'soul', '새벽']"
498,47965,"['색다르다', '시원', '인디음악', '고백', '설레다', '끌리다', '상큼']"
499,105508,"['여름', '전자음악', '피', '서', '드라이브', '시원하다', '몽환', '적', '인', '바다', '락', '수영장']"
500,91195,"['가을', '이오', '면', '가을', '에', '듣기', '좋다', '노래']"
501,107946,"['휴식', '힐링', '밤', '새벽']"
502,151453,"['일', '렉']"
503,102791,"['클럽', '드라이브', 'EDM', '기분', '전환', '팝', '일', '렉']"
504,81701,"['댄스', 'jh', '발라드']"
505,2942,"['휴식', '힐링', '기분', '전환']"
506,106475,"['감성', '몽환', '중독', '성', '강하다', '음악', '힐링', '기분', '전환', '일렉트로닉']"
507,50563,"['션', '메다', '데스', '내한', '감성', '취향', '저격', '싱어송라이터', '분위기', '음색', '기분', '전환', '트렌디', '팝']"
508,93901,"['힙합', '랩']"
509,114614,"['JPOP', '여행']"
510,149360,"['추억', '잔잔하다', '감성', '발라드']"
511,153212,"['축제', 'UMF', '페스티벌', '파티', '신나다']"
512,59981,"['새벽', '추억', '밤', '회상']"
513,121305,"['배경음악', '집중', '휴식', '연주', '곡', '아침', '새해', '나', '혼자', '모닝콜', '힐링', '뉴에이지']"
514,147164,"['비', '오는', '날', '슬픔', '이별']"
515,104611,"['1980', '하드록', '메탈', '추억', '명곡', '멜로디', '흥', '폭발', '파워', '풀', '락', '스트레스', '해소', '질주', '감']"
516,40497,"['프레디', '페런', 'FreddiePerren', '프로듀서', 'RNBSOUL', '모타운', '사운드', 'disco', '1970', '_', '80', '펑키', '베리', '고', '디', '디스코']"
517,119898,"['일', '렉']"
518,82092,"['연말', '거실', '카페', '크리스마스', '클래식', '매장', '클래식', '크리스마스', '캐롤', 'Carol', 'Christmas']"
519,118280,"['힙합', '랩']"
520,47219,"['카페', '음악', '꽃', '봄', '봄', '노래', '오후', '재즈', '밝다', '따뜻하다']"
521,115760,"['띵곡', '팝송', '추천', '팝송', '팝송', '모음']"
522,142095,"['추억', '의', '새해', '를']"
523,146114,"['슬픔', '이별', '설레다', '사랑']"
524,104486,"['기분', '전환', '감성', '팝송', '가을']"
525,69285,"['Playlist', '텐트', '가다', '다', 'Pop', '여행', '캠핑', '캠핑', '을', '누가', '나', '랑', '신나다']"
526,9414,"['블루스록', '90년', '대', '블루스', '기타', '블루스', '일', '렉', '트릭', '블루스']"
527,133789,"['여행', '기분', '전환', '산책']"
528,75845,"['설레다', '사랑']"
529,17650,"['잔잔하다', '휴식', '새벽', '수고', '발라드', '위로', '감성', '일', '선물']"
530,8479,"['개복치', '노래', '팝송']"
531,134724,"['스트레스', '기분', '전환']"
532,74008,"['기분', '전환', '운동']"
533,94011,"['심심하다', '때', '여름', '휴식', '드라이브', '여행', '기분', '전환', '신나다']"
534,12208,"['비', '오는', '날', '우울하다', '어쿠스틱', '발라드', '분위기', '드라이브', '산책', '스트레스', '띵곡들', '이다']"
535,38710,"['연휴', '노래', '프리덤', '팝', '해방', '감', '우리', '뭐', '하다', 'Pop', '이태원', '난자', '유야']"
536,150199,"['아이돌', '명곡', '모음', '에너지', '신나다']"
537,12413,"['감성', '잔잔하다', '발라드', '기분', '전환', '사랑', '이다']"
538,29481,"['추억', '기분', '전환', '회상']"
539,123808,"['이', '거실', '화', '냐', '사람', '들', '인디음악']"
540,143033,"['가을', '발라드', '분위기', '드라이브', '감성', '충만', '나', '혼자', '만의', '시간']"
541,149038,"['힐링', '피아노']"
542,34552,"['준', '니']"
543,96124,"['자장가', '휴식', '뉴에이지', '카페', '연주', '곡']"
544,132563,"['LOVE', '로맨틱', '가을', 'Pop', '기분', '전환', '재즈', '사랑']"
545,18008,"['슬픔', '이별']"
546,78509,"['헬스', '신나다', '_', '음악', '헬스', '음악', '아이돌', '운동', '비트', '운동', '하다', '때', '듣다', '음악']"
547,55281,"['신나다', '노래', '노래방', '분위기', '띄우다', '때', '신나다']"
548,151169,"['1', '세대', '시조새', '넬', '노브레인', '조상', '크다', '잉', '너트', '이다']"
549,141340,"['매장', '음악']"
550,151126,"['좋다', '곡', '추천', '곡', '나훈아', '트로트', '박서진', '조명', '섭', '홍', '자', '장윤정', '강진', '심수봉']"
551,133730,"['스포츠', '덤벨', '운동', 'Rock', '아령', '록', '얼터너티브', '웨이', '트']"
552,89630,"['겨울', '카페', '연주', '곡', '피아노', '명상', '독서', '힐링', '뉴에이지', '자장가']"
553,80554,"['멜랑촐리', 'v', '분위기', '발라드', '연인', '추억', '힐링', '사랑', '이별']"
554,111232,"['여름', '힐링', '휴식']"
555,148263,"['조용하다', '편하다', '잔잔하다']"
556,19350,"['고막', '남친', '고막', '여친', '봄', '포근하다']"
557,4538,"['드라마', 'BGM', '영화', 'bgm']"
558,20302,"['여름', '록', '플레이', '리스트', '뮤직', '메탈', '더위', '스트레스']"
559,102942,"['크리스마스', '캐롤']"
560,102179,"['힐링', 'LONMusic', '론', '뮤직', '사랑']"
561,105533,"['스트레스', '운동']"
562,135730,"['감성', '새벽']"
563,117459,"['팝', 'OfficialCharts', '영국', 'TOP', '20', '운동']"
564,100361,"['힐링', '휴식', '밤', '새벽']"
565,116978,"['기분', '전환', '설레다', '사랑']"
566,102658,"['혼술', '감성', '밤', '혼자', '외로움']"
567,148396,"['겨울', '매장', '음악', '잔잔하다', '새벽', '이다', '따뜻하다', '까페']"
568,140929,"['비', '오는', '날', '까페']"
569,92290,"['커플', '클래식']"
570,2946,"['봄비', '감성', '기분', '전환', '비']"
571,55600,"['감성', '봄', '사랑', '벚꽃', '10', 'cm', '버스커버스커']"
572,145149,"['배경음악', '비', '오는', '날', '감성', '힙합', '카페', 'Chillhop', '힐링', 'jazzhiphop', 'Lofi', '재즈', '힙합', '로', '파이']"
573,1947,"['스티브', '아오키', '신곡', '프리', '티머치', '케샤', 'Pop', 'Dojacat', '소금', '가요', '펜타토닉스', 'Tyga']"
574,103805,"['힐링', '휴식']"
575,83112,"['드라이브', '신나다']"
576,34523,"['가을', '까페']"
577,27827,"['감성', '밤', '잔잔하다', '새벽', '드라이브', '힐링']"
578,92934,"['어쿠스틱', '봄']"
579,32508,"['영화', 'Best', 'OST']"
580,87228,"['눈', '겨울', '성탄절', '크리스마스', '캐롤']"
581,143999,"['봄', '_', '노래', '감성', '봄', '벚꽃']"
582,24906,"['비', '오는', '날']"
583,16400,"['퍼옴', '드라이브']"
584,82087,"['설레다', '사랑']"
585,115613,"['코인', '노래방', '노래', '교실', '추천', '곡', '코노', '인기', '곡', '여자', '노래', '애창', '곡', '여자', '노래방', '18', '번']"
586,55791,"['스트레스', '운동']"
587,18406,"['매장', '음악', '잔잔하다']"
588,128896,"['클럽', '매장', '음악', '카페', '새벽', '댄스', '분위기', '드라이브', '감성', '섹시', '끈', '적']"
589,128406,"['매장', '음악']"
590,100608,"['흑인음악', '알앤비', 'RnB', '분위기', '끈', '적', '한', '스트레스', '힙합', '그루', '브']"
591,99903,"['추억', '기분', '전환', '회상']"
592,38088,"['여름', '감성', '휴식', '힐링', '기분', '전환', '산책', '이별', '까페']"
593,136967,"['힙합', '랩']"
594,79018,"['매장', '음악', '카페', '주말', '봄', '노래', '매장', '드라이브', '나들이', '커피숍']"
595,34307,"['드라마', 'OST']"
596,122445,"['라운지', 'bar', '매장', 'pub', '하우스', '일렉트로니카', 'deep', 'nudisco', '편집', '샵', 'Chill']"
597,81584,"['까페', '잔잔하다']"
598,114014,"['집중', '감성', '책', '카페', '잔잔하다', '매장', '독서', '휴식', '힐링', '공부']"
599,137783,"['힐링', '감동', '발라드']"
600,101547,"['매장', '음악', '카페', '힙스터']"
601,100669,"['cf', '음악', 'Pop', '광고', 'Trendy', '광고', '수록', '광고음악']"
602,128726,"['설레다', '사랑']"
603,6606,"['겨울', '설레다', '행복', '크리스마스', '캐롤']"
604,74871,"['숨다', '명곡', '계속', '듣다', '되다', '아이돌', '댄스', '발라드', '한번', '들다']"
605,120997,"['여행', '드라이브', '산책']"
606,9656,"['추억', '기분', '전환', '회상']"
607,131446,"['비', '오는', '날', '여름', 'Jazz', '독서', '커피', '힐링', '기분', '전환', 'piano', '카페', '뮤직', '혼자', '만의', '시간']"
608,88405,"['술', '감성', '밤', '카페', '팝', '분위기', '기타', '재즈', '바', '와인', '고급', '진']"
609,96715,"['커피', '재즈']"
610,145544,"['로맨스', '하이', '틴', '드라이브', '청량', 'Pop', '시원하다', '기분', '전환', '풋풋하다', '팝송', '신나다']"
611,106143,"['옛날', '팝', '다양하다', '_', '장르', '틱톡', '광고', '영화', '유튜브', '몸', '이', '_', '반응']"
612,26596,"['감성', '카페', '잔잔하다', '피아노', '연주', '곡', '모음', '매장', 'OST', '힐링', '뉴에이지', '피아노', '영화', '드라마', 'ost']"
613,36657,"['kpop', '음색', '좋다', '감성', 'Pop', '마음', '을', '달래다']"
614,68041,"['감성', '예쁘다', '예쁘다', '예쁘다', '기분', '전환', '사랑']"
615,149442,"['웹툰', 'OST', '애니메이션']"
616,95423,"['특별하다', '음식', '노래']"
617,120646,"['발라드', '기분', '전환', '가을', '일상']"
618,107321,"['소울', '알앤비']"
619,8766,"['다정하다', '달콤하다']"
620,120626,"['감성', '밤', '발라드', '잔잔하다', '가비엔제이', '슬픔', '기분', '전환', '붸붸', '사랑', '이별']"
621,125349,"['히트', '팝송', '팝', '차트']"
622,66595,"['힙합', '랩']"
623,122832,"['비', '오는', '날', '감수성', '매장', '음악']"
624,75996,"['90년', '대노래', '발라드', '아침', '음악']"
625,13871,"['여행', '기분', '전환', '산책']"
626,142172,"['추억', '까페', '회상']"
627,138753,"['흥겹다', '캐럴', '겨울', '기분', '전환', '크리스마스', '설레다', '신나다']"
628,14880,"['추억', '드라이브', '회상']"
629,17066,"['꿀잠', '오르다', '골', '어린이집', '태교', '낮잠', '숙면', '힐링', '자장가', '동요', '통잠']"
630,119126,"['추억', '1973']"
631,36666,"['봄', '설레다', '사랑']"
632,98992,"['드라이브', '운동']"
633,18644,"['잔잔하다', '분위기', '밤', '에', '듣기', '좋다', '노래', '밤', '새벽']"
634,129577,"['휴식', '연주', '곡', 'bgm', '기타', '힐링', '이불', '산책', '공부', '따뜻하다', '편안하다']"
635,143016,"['흥', '경쾌하다', 'EDM', '기분', '전환', '즐겁다', '내적댄스', '기', '분업', '신나다']"
636,24171,"['휴식', '봄', '주말', '봄', '노래', '추억', '드라이브', '여행', '힐링', '기분', '전환', '벚꽃']"
637,49694,"['민경훈', '싸다', '버즈']"
638,20277,"['카페', '음악', '휴식', '주말', '여유', '달달', '한', '매장', '연휴', '편안하다']"
639,34970,"['까페', '설레다', '사랑']"
640,105028,"['소울', '알앤비']"
641,121740,"['불면증', '개선', '자율신경', '안정', 'classic', '숙면', '유도', '감정', '해소', '이완']"
642,11931,"['해외', 'CCM', '흥', '예배', '워십', '드라이브', '라이브', 'CCM', '찬양', '스트레스', '신나다']"
643,146138,"['힐링', '휴식', '잔잔하다']"
644,43605,"['덥다', '날', '시원하다', '노래', '쿨', '덥다', '팝송', '쿨송']"
645,149578,"['아니다', '비', '오는', '날', '감성', '음악', '가을', '필수']"
646,109687,"['가을', '인스', '트루', '멘탈', 'Jazz', '재즈', 'inst', '연주', '연주', '음악']"
647,149879,"['여행', '기분', '전환', '산책']"
648,101745,"['슬픔', '추억', '이별', '회상']"
649,19169,"['양', '다', '일', '발라드']"
650,102503,"['옷가게', '매장', '음악', '매장', '지름신', '힙', '한', '매장', '음악', '힙', '한', '음악', '트렌디', '편집', '샵', '힙스터', '세련되다']"
651,92332,"['휴일', '집콕', '봄', '운동', '다이어트', '드라이브', '여행', '고속도로', '줌바', '힐링']"
652,6359,"['밤', '가을', '새벽']"
653,784,"['여름', '큐', '덥다', '뮤직', '고속도로', '노래', '시원하다', '휴가']"
654,95255,"['일', '렉']"
655,1727,"['감성', '발라드', '밤', '홀로', '새벽']"
656,48294,"['Bazzi', 'Pop']"
657,127085,"['하트', '시그널', '핱시', '하트', '시그널', '_', 'BGM', '정의동', '응원', '해']"
658,146366,"['연말', '감성', '역주행']"
659,32974,"['힐링', '휴식']"
660,81448,"['소울', '알앤비']"
661,61990,"['일', '렉']"
662,53117,"['힙합', '랩']"
663,42849,"['달콤', '_', '쌉싸름하다', '_', '매력', '_', '보이스', '카페', '달달', '한', '커피', '커피', '와', '_', '함께', '매력', '적', '인', '허다', '스키', '부드럽다', '감성', '적', '인', '보이스']"
664,87313,"['힙합', '기분', '전환', '과', '위로', '가', '스트레스', '지치다']"
665,124638,"['가을', '노래', '가을', '감성', '추다', '때', '가을', '가을', '에', '듣기', '좋다', '노래', '가을', '오후']"
666,9719,"['드라이브', '잔잔하다']"
667,121613,"['9월', '가을']"
668,59992,"['BAP', '명곡', '왜', '이제야', '들다']"
669,12908,"['집중', '카페', '연주']"
670,49951,"['감성', '카페', '트로트', '드라이브', '여행', '공항', '휴식', '기분', '전환', '힐링', '신나다']"
671,112480,"['매장', '음악', '까페']"
672,80040,"['집중', '연주', '곡', '피아노', '클래식', '수험생', '수능', '모차르트', '효율', '협주곡', '공부']"
673,11215,"['힐링', '휴식', '기분', '전환']"
674,76603,"['힙합', '하드코어', '터프']"
675,36515,"['아침', '산책', '드라이브', '기분', '전환', '즐겁다', '신나다']"
676,106956,"['힐링', '휴식', '추억', '회상']"
677,150495,"['응원', '연말', '자신감', '신년', '시작', '출발', '에너지', '새해', '기분', '전환', '2019']"
678,17816,"['힙합', '헬스', '클럽', '매장', '음악', '운동', '드라이브', '트랩']"
679,25374,"['겨울', '감성', '매장', '음악', '카페', '발라드', '추억', '기분', '전환', '사랑']"
680,6677,"['힐링', '휴식', '설레다', '사랑']"
681,138421,"['감성', '발라드']"
682,131817,"['힐링', '휴식', '추억', '회상']"
683,132579,"['힙합', '매장', '음악', '팝', '기분', '전환', '드라이브']"
684,124925,"['들려주다', 'Dear', 'LOVE']"
685,131468,"['카페', '음악', '여행', '기타', '숲', '팝송', '편안하다']"
686,42291,"['감성', '드라이브', 'Pop', '그루', '브', 'lit', '외국', '힙합', '파티', '여행', '트렌디', '일', '렉']"
687,120433,"['힙합', '힙', '하다', '날', '카페', '드라이브', '힙하', '다', '트렌디', '한', '트렌디', '팝', '팝송', '힙', '한', '버닝', '하다', '좋다', '곡']"
688,74280,"['휴식', '힐링', '잔잔하다']"
689,24564,"['회상', '댄스', '추억', '명곡', '가요', '1990년', '대', '10', '대다', '아이돌']"
690,146467,"['타팬', '분들', '추천', '포함', '레드', '벨벳', '띵곡', '타이틀']"
691,89137,"['배경음악', '넷플릭스', '사운드', '소울', '엘르', '패닝', '눈부시다', '세상', '끝', '에서', '너와나', 'OST', '영화음악']"
692,12202,"['밤', '발라드', '위로', '힐링', '설레다', '자다', '스트레스', '이다']"
693,38874,"['취향', '저격', '드라이브', '퇴폐', 'EDM', '팝송', '치명', '적', '인', '기분', '전환', '빌보드', '취향']"
694,109121,"['비', '오는', '날', '여행', '산책']"
695,37550,"['기분', '전환', '밤', '새벽']"
696,100962,"['기분', '전환']"
697,48371,"['애틋', '이별', '잔잔하다', '조용하다', '발라드']"
698,72055,"['슬픔', '추억', '이별', '회상']"
699,53721,"['클럽', '스트레스']"
700,105987,"['휴식', '힐링', '밤', '새벽']"
701,28539,"['감성', '가을', '새벽', '인디음악', '가을', '밤', '단풍', '이다']"
702,29475,"['잔잔하다', '밤', '새벽']"
703,9383,"['감성', '새벽', '슬픔', '쓸쓸', '분노', '이별']"
704,52836,"['Carol', 'Christmas', '캐롤', '크리스마스']"
705,8180,"['힐링', '휴식', '스트레스']"
706,141079,"['여행', '까페', '산책']"
707,128020,"['드라이브', '여행', '팝송', '기분', '전환', '내적댄스', '스트레스', '휴가', '신나다']"
708,106647,"['여름', '트로피', '컬', '드라이브', '기분', '전환', '일상', '팝', '신나다']"
709,106704,"['감성', '밤', '연주', '곡', '새벽', '노래', '음악']"
710,68069,"['슬픔', '이별', '설레다', '사랑']"
711,153412,"['소울', '알앤비']"
712,55004,"['비', '오는', '날', '우산', '감성', '장마', '소나기', '흐리다', '날', '빗', '소리', '센치하다', '비']"
713,30804,"['듀엣', '커플', '연애', '사랑']"
714,95421,"['일', '렉']"
715,22519,"['차트', '일렉트로니카', '댄스', 'EDM', '클럽', '글로벌']"
716,33270,"['비', '오는', '날', '감성', '카페', '잔잔하다', '발라드', '기분', '전환', '스트레스']"
717,116168,"['힙합', '랩']"
718,120963,"['우아하다', '강렬하다', '바이올린', '헝가리', '클래식', '웅장', '함', '바이올리니스트']"
719,79718,"['힙합', 'TurnUp', '명곡', '국내', '힙합', '외국', '힙합', '해외', '힙합', '띵곡']"
720,36484,"['비', '오는', '날', '감성', '밤', '딥슬립', '자다', '비']"
721,91722,"['슬픔', '추억', '이별', '회상']"
722,123027,"['80', 's', 'HITS']"
723,95657,"['까페', '잔잔하다']"
724,41162,"['레전드', '드라이브', '추억', '명곡', '여행', '기분', '전환', '팝', '휴가']"
725,103485,"['힐링', '휴식', '추억', '회상']"
726,50824,"['집중', '휴식', '잔잔하다', '기분', '전환', '조용하다', '공부']"
727,114008,"['기분', '전환', '밤', '새벽']"
728,49742,"['EDM', '기분', '전환', '클럽', '비트', '있다', '신나다']"
