,id,processing_tags
651,92332,"['봄', '고속도로', '휴일', '여행', '집콕']"
652,6359,['가을']
653,784,"['뮤직', '큐', '휴가', '여름']"
654,95255,['렉']
655,1727,"['발라드', '홀로']"
656,48294,['Bazzi']
657,127085,"['응원', '_', '해', '하트', '시그널']"
658,146366,['감성']
659,32974,['힐링']
660,81448,['소울']
661,61990,['렉']
662,53117,['힙합']
663,42849,"['커피', '커피', '_', '카페', '적', '달달', '달콤', '보이스', '_', '허다', '스키', '_']"
664,87313,"['과', '가', '기분', '스트레스']"
665,124638,"['좋다', '때', '듣기', '가을', '가을', '추다', '가을']"
666,9719,['드라이브']
667,121613,['9월']
668,59992,"['명곡', '이제야']"
669,12908,['집중']
670,49951,"['힐링', '공항', '여행', '휴식', '신나다']"
671,112480,['까페']
672,80040,"['공부', '피아노', '수능', '곡', '모차르트']"
673,11215,"['힐링', '기분']"
674,76603,['하드코어']
675,36515,"['아침', '신나다', '기분']"
676,106956,"['추억', '휴식']"
677,150495,"['새해', '연말', '에너지', '전환', '기분']"
678,17816,"['매장', '트랩', '헬스', '드라이브']"
679,25374,"['카페', '발라드', '사랑', '음악', '기분']"
680,6677,"['휴식', '힐링']"
681,138421,['발라드']
682,131817,"['힐링', '추억']"
683,132579,"['힙합', '팝', '매장']"
684,124925,['Dear']
685,131468,"['팝송', '여행', '숲']"
686,42291,"['lit', '트렌디', '그루', '파티', '드라이브', '여행']"
687,120433,"['팝송', '곡', '한', '힙', '다', '힙하', '힙', '하다', '날']"
688,74280,['힐링']
689,24564,"['1990년', '명곡', '댄스', '대', '회상']"
690,146467,"['포함', '추천', '타팬', '분들']"
691,89137,"['끝', 'OST', '에서', '소울', '세상', '패닝']"
692,12202,"['발라드', '밤', '자다', '위로']"
693,38874,"['적', '드라이브', 'EDM', '취향', '취향', '인']"
694,109121,"['여행', '비']"
695,37550,"['전환', '밤']"
696,100962,['기분']
697,48371,"['조용하다', '잔잔하다']"
698,72055,"['회상', '이별']"
699,53721,['클럽']
700,105987,"['휴식', '새벽']"
701,28539,"['가을', '밤', '단풍', '가을']"
702,29475,['잔잔하다']
703,9383,"['슬픔', '쓸쓸', '감성']"
704,52836,"['크리스마스', '캐롤']"
705,8180,['휴식']
706,141079,['까페']
707,128020,"['팝송', '스트레스', '내적댄스', '여행']"
708,106647,"['드라이브', '기분', '컬', '신나다']"
709,106704,"['밤', '음악', '곡']"
710,68069,"['슬픔', '사랑']"
711,153412,['알앤비']
712,55004,"['오는', '날', '소리', '빗', '감성', '우산']"
713,30804,"['사랑', '듀엣']"
714,95421,['렉']
715,22519,"['클럽', 'EDM', '댄스']"
716,33270,"['카페', '감성', '전환', '기분', '날']"
717,116168,['힙합']
718,120963,"['웅장', '함', '강렬하다', '우아하다']"
719,79718,"['TurnUp', '명곡', '힙합', '힙합', '외국']"
720,36484,"['오는', '밤', '감성', '날']"
721,91722,"['추억', '회상']"
722,123027,['80']
723,95657,['까페']
724,41162,"['드라이브', '추억', '여행', '휴가']"
725,103485,"['휴식', '회상']"
726,50824,"['휴식', '기분', '공부']"
727,114008,"['밤', '새벽']"
728,49742,"['신나다', '클럽', '전환']"
729,71741,"['긴장감', '드라마', '캐슬', 'SKY', 'OST', '짜릿하다']"
730,66810,['감성']
731,99239,"['날', '좋다', '비', '감수성', '듣기', '때', '움직이다', '자다', '혼자', '담백하다', '밤']"
732,50992,"['기분', '회상']"
733,27346,"['이다', '이별', '그리움']"
734,6301,['감성']
735,19417,"['펑키', '브', '기분', '좋다', '전환', '휴가']"
736,75320,"['주말', '시원하다', '기분', '휴식', '스트레스']"
737,119380,['카페']
738,152704,"['눈물', '슬프다']"
739,38490,['랩']
740,133258,['드라이브']
741,29106,['aiko']
742,85843,"['드라이브', '레트로', '기분', '세련되다', 'Pop', '댄스팝']"
743,65269,"['기분', '창', '추억', '새벽', '열']"
744,93966,"['소풍', '드라이브', '이다', '스트레스']"
745,56916,['지나가다']
746,135424,"['새해', '클럽', '다이어트', '힙합', '클럽']"
747,54592,"['슬픔', '그리움', '애창', '곡', '쓸쓸']"
748,103473,"['봄', '적', '힐링', '응원', '트로트', '애창']"
749,49839,['휴식']
750,28060,['소울']
751,89442,['매장']
752,103044,['잔잔하다']
753,124678,"['썸', '캐롤']"
754,27272,"['알앤비', '비트', '분위기']"
755,101845,"['추억', '카페', '커피숍', '매장']"
756,133865,['알앤비']
757,21852,['3월']
758,103376,"['방콕', '휴일', '책', '뉴에이지', '주말', '기전']"
759,58354,['하우스']
760,84557,['설레다']
761,100127,['휴식']
762,42640,"['전환', '날']"
763,95444,['회상']
764,64683,"['힙합', '랩']"
765,141565,['대다']
766,65135,"['빠지다', '달', '사랑', '서울', '송가', '인', '가인', '어르다', '무명', '영동선']"
767,140141,"['드라이브', '힙합', '스트레스']"
768,13563,"['여름밤', '드라이브', '비', '자극', '오는', '카페']"
769,93204,"['사랑', '부', '도입', '추억', '설레다', '비']"
770,90013,['일']
771,90041,"['잔잔하다', '포근하다', '감성', '아름답다']"
772,69400,"['휴식', 'Pop', '기분', '신나다']"
773,30717,"['신나다', '길', '좋아지다', '흥', '흥', '기분']"
774,61877,"['EDM', '댄스']"
775,44359,"['명곡', '클래식', '들']"
776,126841,"['힐링', '한국']"
777,116985,"['휴식', '정열', '사랑']"
778,36395,"['카페', '부드럽다', '추위', '겨울']"
779,10870,"['한글', '가사', '노래']"
780,74917,"['밤', '새벽']"
781,36386,"['LOVE', '듀엣']"
782,80448,['설레다']
783,115207,['박효신']
784,31648,"['불문', '음악앨범', '장르', '음악']"
785,64374,['밤']
786,68620,"['인기', '기분', '댄스', '흥겹다']"
787,8147,"['장르', '매일', '추천', '추천', '휴식', '노래', '매', '곡', '전환']"
788,3177,"['카페', '가을', '나들이', '매장', '한강']"
789,66677,"['겨울', '춥다', '러브', '한', '노래', '사랑', '달달']"
790,33881,"['힐링', '휴식']"
791,74096,"['전환', '드라이브']"
792,82661,['스트레스']
793,19945,"['감성', '해소']"
794,3883,['힙합']
795,97008,['스티비원더']
796,66482,"['휴식', '방탄소년단', '때', '명곡']"
797,150769,"['봄', '봄', '노래']"
798,62170,['휴식']
799,148715,['설레다']
800,19101,"['축가', '사랑']"
801,131313,['너']
802,17811,['휴식']
803,58926,"['렉', '기분', '드라이브', '드라이빙', '내적댄스']"
804,143336,"['잔잔하다', '발라드']"
805,70431,"['사랑', '설레임']"
806,3272,"['여름', '무더위']"
807,33221,['깡패']
808,32248,"['대송', '침']"
809,22059,"['드라이브', '트릭', '일', '하다', '신나다', '드라이브', '때']"
810,42465,"['발라드', '감성']"
811,124318,['감성']
812,45024,"['차트', '멜론', '3월', '카페', '봄', '디제이']"
813,112491,"['만남', '휴식', '새벽', '주말', '추억']"
814,129906,"['가스펠', '찬양', '김조한', '신보라', '이재훈']"
815,151983,"['자장가', '따뜻하다', '힐링']"
816,60649,['밤']
817,80903,"['시원하다', '알앤비', '여행', '힙합', '소울']"
818,11647,['새벽']
819,91105,"['맥주', '라운지', '유럽']"
820,33708,['가을']
821,126489,"['팝', '일', '렉', '전환', '드라이브']"
822,60253,['까페']
823,85780,"['비', '날']"
824,62499,['휴식']
825,57255,"['외로움', '한', '감성']"
826,26487,['이별']
827,107697,"['재즈', '음악', '휴식']"
828,13667,"['러블리', 'LOENTREE', '사랑', '_', '연애']"
829,116396,['새벽']
830,131981,"['팝음악', '바닷가', '청량하다', '홀리데이', '비행', '휴가']"
831,98136,"['신나다', '케이팝']"
832,113703,['랩']
833,74497,"['힙합', '알앤비', '국내', '숨다', '국내']"
834,51976,"['뉴에이지', '클래식', '신나다']"
835,87230,['전환']
836,148229,['여름']
837,54292,"['채동하', 'SG', '김진호']"
838,5075,"['전환', '힐링']"
839,23876,['이다']
840,85784,"['흥겹다', '기분', '겨울', '연말']"
841,150408,"['울다', '_', '모두', '행복하다']"
842,84927,"['산책', '여행']"
843,102706,"['점심', '아침', '로운']"
844,70662,['비다']
845,27571,['바람']
846,151857,['힐링']
847,124232,"['일렉트로니카', '대자연', 'trance', '아웃', '요가', '한']"
848,128370,"['매장', '음악']"
849,144807,['여름']
850,61417,"['드라이브', '잔잔하다', '밤', '새벽', '전환']"
851,109413,['검정치마']
852,23034,"['주말', '불금', '퇴근길', '락']"
853,115968,"['휴식', '기분', '전환']"
854,139038,['힐링']
855,126617,['힙합']
856,34528,"['슬픔', '날', '눈물', '이별']"
857,121229,['슬픔']
858,133854,['소울']
859,58043,"['팝', 'Pop', '배경음악']"
860,66441,['드라이브']
861,139089,"['설레다', '사랑']"
862,12525,"['HipHop', '국힙']"
863,64929,['전환']
864,91791,"['RnB', 'HipHop']"
865,67308,['기분']
866,86083,"['_', '하다', '역주행']"
867,105184,"['음악앨범', '댄스', '여름']"
868,44467,"['좋다', '듣기', '한', '이다', '음색', '힐링', '좋다', '날씨']"
869,148023,"['산책', '휴식']"
870,136296,"['카페', '편안함']"
871,38602,"['후', '좋다', '새벽', '목소리', '감성', '새벽', '노래', '이별']"
872,137996,"['전환', '사랑']"
873,748,['드라이브']
874,53023,['전환']
875,55531,['힙합']
876,7514,"['음악', '밤']"
877,29800,['봄비']
878,73914,"['_', '도', '성', '파워', '여름', '전환', '_', '풀', '여름', 'DJ', '여행', '시원시원']"
879,75026,"['여유', '저녁', '힐링', '새벽', '자장가']"
880,148828,"['rain', '오는', '비', '서현진']"
881,102187,"['전환', '기분', '사랑']"
882,30171,"['라그나로크', '기분', '분업', '전환', '전환', '하다', '2', '토르', '풀', '신나다', '가오']"
883,125791,"['카페', '발라드', '매장', '드라이브', '밤', '겨울']"
884,109427,['봄']
885,7467,"['쇼핑', '세련되다', '매장']"
886,16216,"['쿨', 'dance', 'M']"
887,18085,['기분']
888,121426,['랩']
889,33726,"['회상', '슬픔']"
890,111349,"['작곡', '에', '일기장', '작사', '바람']"
891,94561,['타요']
892,146251,"['댄스', '곡', '스트레스']"
893,89430,['가을']
894,103558,"['이다', '신곡']"
895,55,"['전환', '그루', 'Pop', '내적댄스']"
896,143885,"['회상', '휴식']"
897,96873,"['음악', '을', '팝송', '추천']"
898,86561,['감성']
899,85656,"['HipHop', '힐링', '기분']"
900,78009,"['커피', '비']"
901,113318,"['알앤비', '힙합']"
902,89890,['뉴에이지']
903,122489,"['추억', '회상']"
904,54120,"['전환', '운동']"
905,132726,"['주관', '적']"
906,63856,"['연간', '2018년']"
907,79080,"['기분', '이별']"
908,29691,"['봄', '감성', '빗', '힐링', '차', '날', '데이트']"
909,133845,['90년']
910,119637,"['힙합', '해외', '가을', '감성']"
911,87714,"['설레다', '사랑']"
912,41078,"['워', '즌', 'jbj', '김', '서바이벌', '뉴이스트', '사무엘', '프로', '정세운']"
913,143086,"['대팝', '올드팝']"
914,146966,['잔잔하다']
915,122564,"['이별', '밤']"
916,81101,['명곡']
917,130356,"['이별', '발라드', '후', '발라드', '노래', '옛날', '에']"
918,83847,['기분']
919,118360,"['노래', '오빠', '일', '감성', '뭐', '드라이브', '렉', '이태원']"
920,117881,"['밀레니엄', '감성', '포지션']"
921,130394,"['카페', '오는', '매장', '날', '곡', '뉴에이지', '연주', '음악']"
922,114242,"['오후', '여름', '뮤직', '전환', '잔잔', '힐링']"
923,47422,['봄']
924,5608,"['겨울', '발라드', '크리스마스', '잔잔하다']"
925,102375,"['커피', '카페', '재즈']"
926,106785,"['스트레스', '댄스', '트렌디', '인기', '운전']"
927,130713,"['Fromm', '잡화', '싱어송라이터', '프롬', '의', '이유진', '낭만', '라디오', '랏도']"
928,21970,['재즈']
929,146717,"['페스티벌', '덥스텝', '클럽']"
930,47252,['랩']
931,16168,"['매장', '음악']"
932,100173,['클럽']
933,32398,['기분']
934,51428,['기분']
935,36469,"['자다', '밤', '유난히']"
936,52700,['여행']
937,29413,"['전환', '가볍다', '드라이브', '전환', '분위기', '팝']"
938,107129,['매장']
939,134044,"['하다', '슬픔', '이별', '밤', '그리움', '회상']"
940,147129,['폭발']
941,65719,"['클래식', '한']"
942,52438,"['마이걸', '알다', '수록', '나', '곡', '추천', '알다', '숨은띵곡', '걸그룹', '음악']"
943,121589,"['카페', '휴식', '집', '작업', '편안하다', '일상']"
944,45539,"['추억', '회상']"
945,130695,['노래']
946,8812,['사랑']
947,60424,['잔잔하다']
948,18131,"['비트', '사우스']"
949,153209,"['BGM', '카페', '카페', '추천', '카페', '카페', '추천', '님']"
950,86374,"['기', '전환', '기분']"
951,116939,['여행']
952,21708,"['캐럴', '있다', '크리스마스', 'Jazz', '캐롤', 'Standard']"
953,26314,"['힐링', '매장', '여유', '곡', '음악', '카페']"
954,18555,"['분위기', '인', '깡패', '적', '감성', '팝']"
955,65935,['가을']
956,34711,"['가요', '추억']"
957,142290,"['기분', '전환']"
958,65898,"['분위기', '커피', '밤', '깡패', '깡패']"
959,9661,"['기분', '여행']"
960,25886,['힐링']
961,38334,"['비', '날', '우울']"
962,109321,"['카페', '기분', '맑은', '하늘']"
963,115965,"['스타벅스', '배경음악', '보사노바', '재즈', '영화']"
964,131088,"['되다', '_', '힘내다', '힘나다', '노래', '위로', '위로', '위로', '곡']"
965,19003,"['돋다', '공간', '몽환', '밤', 'etc', '드라이브']"
966,69021,"['비', '잔잔하다']"
967,44258,"['좋다', '휴식', '듣기']"
968,84856,"['밴드', '콜드플레이']"
969,39468,['감성']
970,22590,"['미디엄템포', '매장', '트렌디', '여행', '기분', '전환', '일렉트로닉']"
971,102443,"['과즙', '한', '트랜디', '신나다']"
972,66709,"['플레이', '과제', '밤']"
973,141383,"['날', '이다']"
974,119678,"['발라드', '외로움', '겨울', '전환', '이별', '이다']"
975,26273,"['연인', '심쿵', '달콤하다']"
976,114241,['인']
977,29317,['알앤비']
978,42475,['힙합']
979,97860,['전환']
980,3500,"['기분', '트렌디', '믿다', '드라이브']"
981,115852,['랩']
982,106687,"['회상', '전환']"
983,104493,['우울']
984,29143,"['Acoustic', 'Pop', '새벽', 'soul']"
985,11085,"['향기', '설레다', '봄', '휴식']"
986,94875,"['휴식', '발라드', '카페', '잔잔하다', '따뜻하다']"
987,94831,"['슬픔', '추억']"
988,25944,"['스트레스', '강타', '드라이브', '애창']"
989,109032,"['회상', '밤']"
990,76860,['소울']
991,18713,['나이']
992,93438,"['카페', '감성', '저격', '전환', '취향', '기분']"
993,39599,"['밤', '휴식']"
994,142266,"['2017', '움프', 'UltraKorea']"
995,38234,['힐링']
996,30514,"['여행', '밤', '기분', '밤']"
997,78526,['일']
998,18447,['잔잔하다']
999,14708,"['로우', '일렉트로니카']"
